Results of parsing:
ID	nyskol	SK1X	%	SK2X	%	SK3X	%	SK4X	%	SK5X	%	SK6X	%	SK7X	%	SK10X	%	
1135	793	0	0	0	0	0	0	0	0	0	0	4	14.29	0	0	1	3.57	
1136	793	0	0	0	0	4	14.29	1	3.57	5	17.86	0	0	2	7.14	4	14.29	
1137	793	0	0	11	39.29	0	0	0	0	2	7.14	4	14.29	5	17.86	0	0	
1138	793	3	10.71	1	3.57	0	0	1	3.57	0	0	1	3.57	0	0	2	7.14	
1139	793	1	3.57	2	7.14	0	0	0	0	1	3.57	2	7.14	3	10.71	0	0	
1140	793	2	7.14	1	3.57	0	0	4	14.29	0	0	2	7.14	2	7.14	0	0	
1141	793	2	7.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1142	793	0	0	1	3.57	0	0	1	3.57	0	0	3	10.71	0	0	0	0	
1143	793	0	0	1	3.57	0	0	0	0	0	0	3	10.71	0	0	0	0	
1144	793	1	3.57	0	0	1	3.57	1	3.57	0	0	0	0	0	0	0	0	



